Id,SalePrice
1740,217091.69301945157
1741,192510.23351896217
1742,176550.80831377997
1743,180459.774344661
1744,315069.4743010168
1745,232636.31945358694
1746,199053.64478706938
1747,205273.63164704875
1748,211178.28485750785
1749,148143.2317132507
1750,136124.61478736126
1751,234578.14653333637
1752,115277.99277994658
1753,153754.32793088845
1754,207838.7922916988
1755,180170.2814363698
1756,113550.91933529248
1757,110204.399822796
1758,142682.52758104075
1759,162133.65776700492
1760,164755.52182681745
1761,152295.338049288
1762,184939.47499003867
1763,183939.82350418775
1764,109376.45002472242
1765,168948.3171331461
1766,177456.59097435747
1767,208210.7223396756
1768,132622.2175654958
1769,171988.48234726454
1770,156911.70438426593
1771,133283.98105068662
1772,135816.06564509292
1773,123262.07377098253
1774,160312.52791582316
1775,133192.95043739304
1776,110400.49592089228
1777,103870.37720033752
1778,138863.24501179886
1779,121278.26877293868
1780,171655.63049220308
1781,122863.34709405359
1782,76657.40983089844
1783,146439.19489217404
1784,89244.8066918793
1785,125421.37050526196
1786,154655.12683365145
1787,164131.000045356
1788,48273.90028499965
1789,91027.6083945567
1790,73278.58667756653
1791,209235.69434607192
1792,151324.7938011635
1793,150396.07578722909
1794,159799.94254596086
1795,129865.15803982446
1796,116835.67220808554
1797,114241.05595758342
1798,123584.7435827389
1799,100663.04865772523
1800,133132.07015230058
1801,114010.39325347221
1802,119575.64734795937
1803,164292.7936845617
1804,112762.69667134601
1805,138973.3629681897
1806,127383.02690240409
1807,152010.56759456004
1808,125708.79127320742
1809,128681.29703995233
1810,125403.41725214913
1811,70456.69368068059
1812,106705.17229842195
1813,122514.74749711713
1814,79399.01774296882
1815,34620.01687895937
1816,98362.62889365981
1817,122286.90745244137
1818,174911.92528163196
1819,147249.44870996656
1820,61855.19819526686
1821,120039.56742871093
1822,159974.5923055652
1823,33898.07975329293
1824,138776.44518392114
1825,138295.16351017662
1826,116774.35515176177
1827,104508.7763811567
1828,123198.66444262207
1829,141697.0748289547
1830,157983.60141640308
1831,151699.4739587197
1832,99769.36225060112
1833,150884.21711267513
1834,118697.50561577477
1835,125916.44140082979
1836,129503.83363048731
1837,83471.48088821575
1838,103316.1871172083
1839,101714.64363193246
1840,161977.92785278696
1841,135305.11595507036
1842,98744.56269794203
1843,136140.74445981887
1844,142447.28054402856
1845,146337.88824034092
1846,153304.37033923256
1847,178077.61771549494
1848,47353.30316256531
1849,118956.63203570283
1850,120078.18119969963
1851,140428.50993001275
1852,113851.5641358665
1853,126471.91390216742
1854,156823.77650526643
1855,157412.1222483004
1856,220581.78470334088
1857,154848.89455539404
1858,146663.76194231538
1859,120595.35866822918
1860,160536.82657089428
1861,119815.44211601694
1862,293736.25982954015
1863,279217.63010844035
1864,279233.6348036933
1865,364811.7967316592
1866,350675.74288500147
1867,220985.36910656875
1868,293938.49136803724
1869,210702.46899063606
1870,223169.19147482375
1871,269210.1270000124
1872,178365.99561555806
1873,234626.85551274926
1874,127967.62764230517
1875,189979.30432870323
1876,192748.5194695106
1877,207609.06583759486
1878,206275.77965112653
1879,121644.7173306796
1880,128088.55120205804
1881,243396.17949550826
1882,240376.80152414826
1883,186799.8912651304
1884,200146.40849604845
1885,237028.7748196093
1886,289963.98329603515
1887,217448.70383404713
1888,250742.83514260352
1889,166614.72086704226
1890,123039.34824364033
1891,130899.73480873366
1892,84732.75600273655
1893,142135.21611250623
1894,124405.11792903753
1895,148023.772741646
1896,118636.70193025404
1897,106968.72456912596
1898,89266.70769189142
1899,171321.92543096273
1900,146050.23233677968
1901,189234.7023726257
1902,165375.12724603302
1903,219138.32005528774
1904,155095.28679873093
1905,202029.76424802063
1906,164547.9294075437
1907,210198.1432703149
1908,100710.99411677559
1909,140037.04443989552
1910,115979.85688316711
1911,222432.63862592983
1912,307606.9524463281
1913,153703.6789960943
1914,39219.045241311775
1915,330722.1157150642
1916,51287.516795300224
1917,232109.7951975327
1918,138401.95019872897
1919,156986.64436090115
1920,158366.4183562926
1921,381493.2337177957
1922,338877.72794825316
1923,206573.68817320047
1924,239004.85675868765
1925,202067.5316067128
1926,363916.03580697224
1927,124458.1008096915
1928,165872.07445760292
1929,111813.87457677054
1930,127362.8671881811
1931,132617.61527722486
1932,127575.55702783969
1933,186732.27798746878
1934,183016.72281939667
1935,163410.26257091307
1936,200618.84700993323
1937,184454.4464142818
1938,173385.03220503568
1939,283005.11021407566
1940,200367.34377113567
1941,170488.21304574687
1942,183283.03967130647
1943,230594.8516938386
1944,360523.66522089276
1945,379581.5057082968
1946,169678.430406299
1947,316974.20272080076
1948,182214.00673730145
1949,252007.45160808452
1950,191572.051084791
1951,258709.42712591134
1952,215533.06044750416
1953,187556.7277331389
1954,198518.61858861666
1955,127745.67138654122
1956,297572.2093290137
1957,161842.60179920113
1958,278050.44683701306
1959,138808.33342740848
1960,94034.63645381016
1961,116962.40058887737
1962,100665.64422383708
1963,99417.19704503335
1964,107729.02396192112
1965,138343.53780248083
1966,137028.34517547672
1967,303997.3203939128
1968,403885.92925505363
1969,382139.2994901615
1970,385081.7968668967
1971,422809.1620246837
1972,364247.1201174053
1973,284611.61314619135
1974,332491.32444105897
1975,449936.06507795857
1976,277433.2642691317
1977,368228.7813933002
1978,336933.9801553857
1979,327660.0989277256
1980,208772.37441483745
1981,358725.61969312374
1982,219850.3335142712
1983,207533.30965999153
1984,177876.41198723516
1985,226363.34091647208
1986,206107.7642893908
1987,204457.0083891575
1988,175532.8508078407
1989,193623.14464885037
1990,211113.27389369256
1991,222279.50918085396
1992,232464.14234037139
1993,162041.9068817538
1994,228759.23414707376
1995,184589.76690360747
1996,302459.89379318384
1997,333442.8087108395
1998,319340.2778828796
1999,311517.427423026
2000,306012.2329766501
2001,285188.09863438836
2002,247157.4547460309
2003,242689.57658071007
2004,280305.52984503325
2005,231327.34682208212
2006,227050.37346876418
2007,244791.84840174956
2008,220529.53605264606
2009,200388.6809866622
2010,198559.12749965748
2011,138011.4259387836
2012,181453.82714668894
2013,179761.15676974336
2014,193217.52831334056
2015,218170.2980917889
2016,198680.83114155853
2017,204577.7661940335
2018,102967.14118144616
2019,125009.33097076038
2020,75711.52255604607
2021,96049.88073974432
2022,205061.29319414732
2023,132903.35927796143
2024,282395.3814804237
2025,372265.71895510564
2026,180683.74060805378
2027,154731.85026003857
2028,147671.40347130195
2029,162421.12412630965
2030,266798.5967709643
2031,251082.3996561257
2032,277063.25133320707
2033,259068.7295690221
2034,181427.41272321515
2035,235635.7081584311
2036,207054.718519538
2037,209476.01338674105
2038,318521.1436361483
2039,237181.2903465107
2040,333698.72270943446
2041,284935.26460196974
2042,203337.09493918874
2043,181910.79488312043
2044,185397.20509611515
2045,208709.82188067038
2046,136197.60018657806
2047,127185.17205021858
2048,138110.44358164183
2049,146132.3333043502
2050,177874.7851461299
2051,102131.96231058105
2052,115928.33014012396
2053,141528.617540456
2054,61735.98353507237
2055,160805.79962387917
2056,138365.187777192
2057,96983.88873774157
2058,215792.34605729097
2059,135904.13733651373
2060,170565.2145800066
2061,155656.3561459424
2062,126494.19577067943
2063,107408.50571683356
2064,135782.5102185369
2065,117923.07974738644
2066,178255.43739207514
2067,145875.3994547053
2068,141483.75866516438
2069,80616.97526475375
2070,98328.46288945536
2071,82118.66014746214
2072,152193.45326644983
2073,121186.68284240493
2074,181372.6292105904
2075,168875.4175232596
2076,110295.7546766742
2077,155041.1859119236
2078,137493.5731700338
2079,129703.31601021126
2080,104309.45093904143
2081,122142.51328209491
2082,132908.69191151514
2083,148641.39308807516
2084,101621.11164988413
2085,94969.48306755365
2086,102457.93825307795
2087,108533.54924430976
2088,96274.7017131041
2089,83480.44919593986
2090,132903.9996382533
2091,108929.43238201184
2092,129995.67446074149
2093,140127.23932410462
2094,147138.1348614397
2095,149482.93876723255
2096,73087.23909672603
2097,94393.78286296877
2098,148847.8981225645
2099,18977.21526884471
2100,83787.24331997038
2101,123229.82609004887
2102,123413.36328249714
2103,99465.62296972577
2104,137287.22552275658
2105,131056.15759908907
2106,53735.95931429796
2107,208292.03201825553
2108,113416.24173864559
2109,108557.10826879226
2110,118830.77103753004
2111,130007.36538683645
2112,142069.15495793577
2113,121744.91996846361
2114,117042.71319364286
2115,174974.01336594392
2116,111248.10796100055
2117,157149.7445542584
2118,142740.83919896733
2119,111233.32432532056
2120,117190.57898547684
2121,81556.93827805656
2122,117516.42431953366
2123,107096.34511183239
2124,184505.65491267678
2125,127693.35332307937
2126,181501.57593079115
2127,161233.34961971105
2128,128828.24083246707
2129,94020.07512285946
2130,130286.83597520186
2131,140175.650707427
2132,112204.81478993222
2133,123959.44011843453
2134,135448.85974045057
2135,82806.7498531004
2136,61656.01879051965
2137,101291.75307364056
2138,117483.84951264173
2139,149796.36638526665
2140,144920.81938332878
2141,144612.88357921806
2142,135199.5521674101
2143,132968.11882966463
2144,127207.47224360109
2145,132257.43897754856
2146,167440.12688884028
2147,170268.15354941582
2148,130370.8786910658
2149,132330.39796324036
2150,235929.12052440413
2151,130540.89642434963
2152,186883.96569922188
2153,156822.4095051807
2154,86905.67059785256
2155,136219.05337161734
2156,266079.0722763853
2157,231511.1188402996
2158,244001.2292153183
2159,221180.91004008078
2160,189658.4070718818
2161,233678.59626554107
2162,359743.37836734724
2163,346196.09964465967
2164,262167.0538001176
2165,187471.11863458192
2166,133026.18156346388
2167,222773.3371926974
2168,175637.15883798688
2169,199725.3078401705
2170,216749.4163008249
2171,149155.72671085913
2172,138523.18082202115
2173,160379.3485576585
2174,223747.6597305931
2175,264768.7366441248
2176,310024.7662655633
2177,245530.209194989
2178,218093.62568938773
2179,133908.80459830665
2180,212691.36532593585
2181,196488.83278477466
2182,216323.38697046076
2183,199236.83992850367
2184,109627.88486066986
2185,134753.1502671297
2186,151705.7638902438
2187,150098.8319685148
2188,159286.0761807888
2189,280602.1347156561
2190,58392.75470376172
2191,57360.15999390742
2192,71698.02709335895
2193,124221.25585348746
2194,108841.20106695672
2195,87735.05145418427
2196,85220.73355702075
2197,111276.6868861476
2198,155985.8706982853
2199,181973.2064874127
2200,141924.0445406015
2201,154707.0866104099
2202,220174.05332741604
2203,162150.16579806196
2204,194941.41980061305
2205,117645.84381392683
2206,142083.17000097598
2207,240100.85368706082
2208,249818.46914820705
2209,245521.61800330854
2210,108986.04601183272
2211,112290.57387516626
2212,118767.20199377043
2213,98923.3466300191
2214,151495.6510587178
2215,89420.77530943838
2216,157260.4210073925
2217,22957.82725065408
2218,58724.39948335943
2219,62149.39534742302
2220,59450.52600025643
2221,332104.9060515202
2222,291928.33847722324
2223,308643.3846341766
2224,207076.52789366804
2225,128459.72271933878
2226,169434.03989703982
2227,197881.66697129118
2228,287035.2406152769
2229,247249.07029024896
2230,140407.9176130836
2231,210574.3871424037
2232,173988.52821968377
2233,188448.9800560272
2234,255109.4170933467
2235,233657.22935262474
2236,248733.8893106273
2237,318216.6029120477
2238,215283.097916897
2239,97746.82387424409
2240,163105.21049514838
2241,134611.3890072229
2242,117638.54284549294
2243,107581.8118815432
2244,104282.53120075059
2245,111871.34395904791
2246,142086.15146171744
2247,115740.51775874899
2248,114766.45306835677
2249,119412.94131511534
2250,123457.20235390974
2251,123876.1925500507
2252,187085.22285186677
2253,154019.62942846963
2254,162072.80780484778
2255,180841.53417392913
2256,176561.89557996782
2257,206238.02197878307
2258,157021.85493487684
2259,164861.6750224882
2260,172482.81677707168
2261,213518.8803252101
2262,225914.12462927416
2263,365824.48598501843
2264,417082.97820185154
2265,180082.63831454256
2266,317792.05216725444
2267,370244.57864433713
2268,392565.1203030067
2269,158716.55240200125
2270,195184.15036236303
2271,221132.7917307551
2272,213741.96328405128
2273,162362.75758817678
2274,187838.11906774517
2275,173187.60252352935
2276,181249.46084198297
2277,176180.86961937603
2278,155693.54491700715
2279,137066.0290878327
2280,90259.77644527784
2281,156664.21399200795
2282,187658.06154928918
2283,113833.70926698766
2284,130858.4879333001
2285,137920.34159820562
2286,116480.28058526079
2287,381207.0560709076
2288,290771.9155196707
2289,343565.1235284675
2290,420555.1171084319
2291,339656.0728759394
2292,408339.8779343302
2293,451632.3131208721
2294,386334.3864669128
2295,459540.22307790007
2296,270416.49614330963
2297,370754.18747778656
2298,363162.83294539433
2299,354292.2465499723
2300,322176.27776488266
2301,326148.5107738413
2302,255008.11842427158
2303,248622.7283319884
2304,254567.88601038937
2305,209083.37209847273
2306,198339.44515384163
2307,203591.998233209
2308,217821.14004387707
2309,309047.4858465987
2310,219611.76844043276
2311,211111.27211951575
2312,177226.3602179633
2313,162687.0826213205
2314,173009.56933285831
2315,183168.99917754086
2316,198580.60540592964
2317,192013.33481324615
2318,184556.2703121155
2319,186607.32083218874
2320,180963.69969651452
2321,241911.39614960295
2322,198436.39722672684
2323,209519.43673894837
2324,192930.76019460455
2325,218192.30913545267
2326,176218.28169347078
2327,199067.50790484936
2328,219641.90384315045
2329,189603.1172604489
2330,172729.0788376176
2331,343312.8890325589
2332,399052.656924629
2333,317746.9447045522
2334,270905.543852871
2335,308339.18050595024
2336,320796.8498593153
2337,191378.35070788566
2338,245615.8875876668
2339,226495.8813078008
2340,398654.911867274
2341,213514.6276794662
2342,235555.8949925386
2343,226720.83114056056
2344,217886.62966248445
2345,230172.76163760648
2346,225456.34057078973
2347,207337.2523053572
2348,252435.86228965828
2349,201144.1316868209
2350,318180.15683389234
2351,274083.3230240341
2352,244738.96807451954
2353,255243.03794049472
2354,155155.7769097193
2355,158240.11402409282
2356,145023.09441019245
2357,196247.18800456997
2358,209994.09789945598
2359,123334.54179159386
2360,112264.91259414326
2361,143440.70703074482
2362,254060.74874360836
2363,140365.87251536554
2364,144053.23638987623
2365,222369.20476743835
2366,201211.1402142233
2367,221376.32960364467
2368,229082.326727887
2369,227116.49133931333
2370,164557.2094195052
2371,160416.66440155258
2372,191063.66812217125
2373,283798.689772521
2374,320531.4397539607
2375,252563.5277688756
2376,288968.6880635245
2377,333155.7028723352
2378,140791.30258911778
2379,214652.93658588102
2380,131938.8178927449
2381,169465.52339801553
2382,196510.33295908183
2383,191516.47168253156
2384,233539.49461778114
2385,161730.52893943904
2386,144327.30202780262
2387,133505.821246151
2388,96738.89489106774
2389,122715.57246666796
2390,138283.28217931328
2391,132835.98363747034
2392,98166.57593485828
2393,172960.59506932224
2394,149784.1518144057
2395,207147.53128760055
2396,152890.96588773374
2397,205522.75742379818
2398,110897.50887145766
2399,76973.57438355364
2400,52485.27212478034
2401,117348.71511184938
2402,132049.42247321527
2403,143194.31409872294
2404,141885.4576963498
2405,159068.15964545016
2406,140203.9188352106
2407,123237.93736847903
2408,132651.86378546437
2409,112621.33402438246
2410,175205.64884549816
2411,110951.0488160075
2412,152214.68103334497
2413,127626.17343648219
2414,156090.31192751075
2415,132174.42383536662
2416,122920.0682523552
2417,126349.33865537493
2418,119554.27515230623
2419,124809.74919678798
2420,129269.2713893365
2421,138536.24384215957
2422,105269.67921944808
2423,127114.60988873802
2424,144177.00647207935
2425,231259.6363781424
2426,151116.60527482754
2427,137392.08748918568
2428,190583.36082575328
2429,97631.62300031369
2430,127343.17858251129
2431,119191.54181448306
2432,155000.66558390047
2433,145495.49815289013
2434,150463.75509624893
2435,170740.1232201847
2436,102608.53460991402
2437,82116.76791350807
2438,121584.0975719908
2439,89743.66854017171
2440,124898.38109475627
2441,85446.33151837283
2442,94066.51509592154
2443,120734.77374355929
2444,129427.25123678228
2445,79710.83610157469
2446,123349.83471219923
2447,196619.15228614362
2448,130778.7929083926
2449,107520.44782765333
2450,152990.1571796923
2451,124976.68160314119
2452,201932.4047586496
2453,92704.67888701924
2454,127799.19805651603
2455,128110.53713844917
2456,136193.43605176
2457,139285.721144795
2458,145938.0545310812
2459,105150.26706815175
2460,147793.82756407693
2461,118089.08150205108
2462,128973.19136452828
2463,128322.62638383165
2464,187774.6785046199
2465,143591.7955450074
2466,127367.08872895277
2467,134650.03359445478
2468,92219.26313969764
2469,87666.9178834655
2470,200676.55724128732
2471,200197.17401707277
2472,178861.33103090542
2473,88965.00285605536
2474,82331.00479205663
2475,194911.12465129182
2476,108755.64671056975
2477,109749.39639182447
2478,161893.18202132196
2479,102238.24340240045
2480,154306.630825344
2481,140234.2460185479
2482,107194.58438801712
2483,110105.24429334837
2484,130723.45608268392
2485,110396.69861877986
2486,145645.2900610364
2487,204788.9940839279
2488,158431.2677379031
2489,163089.9835318421
2490,143809.27998897736
2491,91233.13582217864
2492,181869.92622367188
2493,152006.5195980337
2494,162089.6627541456
2495,75159.15037135499
2496,227901.4049297743
2497,154303.63628771633
2498,121668.51226673632
2499,85170.72823814226
2500,100710.08944844203
2501,141601.54691554364
2502,139823.1222689292
2503,92738.8828713973
2504,175621.4530289688
2505,218587.765857503
2506,252604.12943058697
2507,277315.2260925185
2508,252658.62753222245
2509,219452.84967760643
2510,215229.98231270205
2511,180088.3299135831
2512,217021.0049525373
2513,227845.89729666512
2514,231541.05653719
2515,160836.00022639058
2516,171248.34797061147
2517,145427.87402026026
2518,151058.64721031408
2519,247505.10291355455
2520,227673.73388512968
2521,192392.85535496613
2522,219128.66136276507
2523,119343.08240859618
2524,135664.5166590739
2525,134669.68508731946
2526,145442.14647701615
2527,123605.62148011422
2528,119882.34986580383
2529,157693.90088871334
2530,110976.19664876728
2531,249812.26462178808
2532,223725.19896922662
2533,195335.663378906
2534,248159.01960433094
2535,273337.4580622984
2536,246899.6783133854
2537,249371.94833710673
2538,195042.6437340042
2539,197421.2713813948
2540,185298.10561640907
2541,178726.16511432157
2542,163788.42633639448
2543,113180.70564371061
2544,107957.73039546721
2545,136187.0087935455
2546,140211.91481489514
2547,148007.3820896767
2548,155713.14156545064
2549,150305.67536923586
2550,639802.1206937365
2551,137251.2794325463
2552,126667.84949774355
2553,64775.80618086102
2554,83493.72725903676
2555,89329.63923759341
2556,92684.10234910694
2557,101726.67266698406
2558,171378.19932174642
2559,163816.11230863992
2560,160970.38943262867
2561,150853.74186921763
2562,137416.4175659779
2563,145244.70005842237
2564,196567.406382781
2565,169671.9189521188
2566,166551.6781078969
2567,129891.08256475092
2568,225249.0330058785
2569,220869.99371022652
2570,108314.18101311194
2571,203096.1827033102
2572,165101.2773543753
2573,242682.5692689697
2574,258062.63429845567
2575,129608.60695864588
2576,116641.1705552344
2577,154782.29069793338
2578,72347.39025690344
2579,45092.141161820895
2580,106979.47630826189
2581,118347.8982462024
2582,107318.96594404963
2583,278116.5576199009
2584,159951.82051922037
2585,178366.16025468698
2586,205533.88866249862
2587,196038.21135495947
2588,128461.55631197827
2589,147729.48804202792
2590,202400.98754745474
2591,226264.39833885286
2592,214158.47054272023
2593,251657.20028272748
2594,175068.8946519922
2595,219525.24274789082
2596,293552.50629232114
2597,206993.27423008863
2598,275402.6614816552
2599,345669.42562178755
2600,155319.88640942075
2601,146122.80209382094
2602,74253.31650816476
2603,97866.49511641428
2604,78686.16769595946
2605,76021.73954690357
2606,140008.01616828496
2607,185080.63632582317
2608,200830.0372791682
2609,144928.13356832037
2610,106505.90425841296
2611,135472.65449882118
2612,159971.54050157772
2613,114335.33303165021
2614,116029.65714082311
2615,152445.67438616182
2616,147476.47494150285
2617,196980.96545909214
2618,244705.77868156883
2619,212626.96733520104
2620,181545.74828084692
2621,183819.00811485393
2622,175276.4162917411
2623,225651.32444244134
2624,271468.6346164713
2625,279532.74459153635
2626,165124.84763149504
2627,180760.46655997817
2628,432997.2079903844
2629,473465.0387275566
2630,360743.1733233026
2631,439143.42144285527
2632,394399.18911368353
2633,308768.24495158024
2634,401521.8289016499
2635,159038.19638121696
2636,177047.00592229405
2637,217833.17171335954
2638,271759.29933265294
2639,192050.1468983555
2640,153774.26308486293
2641,104314.08415995455
2642,186236.2190776816
2643,114445.50987607423
2644,116959.32446486446
2645,107326.65873255792
2646,103054.53208459729
2647,110537.52713869982
2648,142236.4620056849
2649,145629.1365870034
2650,138016.53778909004
2651,137311.46127524637
2652,378837.0829587487
2653,253119.74112359533
2654,274788.20373221673
2655,390072.4475467448
2656,325554.8114016154
2657,363352.410685746
2658,315600.0150388428
2659,324486.8633847295
2660,356827.30328832066
2661,364154.2064470408
2662,383912.54151949077
2663,269406.303821667
2664,299272.4347596046
2665,331036.59312753595
2666,304404.4589692708
2667,175788.2964758943
2668,187461.32345298614
2669,190886.7385749318
2670,270603.7849973201
2671,196644.39160595814
2672,201330.90468944696
2673,199764.87274959148
2674,196371.6680912565
2675,194260.77749333304
2676,195155.3511697725
2677,200889.57227673265
2678,242896.5851748972
2679,293339.1669758439
2680,296577.38424460293
2681,412586.80260474514
2682,324457.3157738473
2683,457882.2125665974
2684,336096.62915279064
2685,314973.9211842548
2686,242272.62853763346
2687,289005.5775178289
2688,210667.87645328656
2689,220787.42262853414
2690,373089.8727749302
2691,194836.18133219169
2692,159371.9396419357
2693,209034.10358708716
2694,144805.12030186006
2695,195751.3227972413
2696,184239.28747425514
2697,187129.65384269698
2698,209737.671171805
2699,171854.93607636148
2700,151384.7057868456
2701,146765.60652092364
2702,106151.72175761392
2703,122328.64792242319
2704,150169.07073259074
2705,107148.84621235523
2706,91262.48814557785
2707,108419.10955571881
2708,126769.2495011962
2709,114834.04547584194
2710,126147.67064400749
2711,302233.6389620751
2712,397548.20222647244
2713,171079.82394460647
2714,146881.89613032114
2715,171646.6869409069
2716,143914.8802321142
2717,192434.2886713158
2718,218561.91913250263
2719,133493.13806688174
2720,175348.75623821147
2721,124653.7745717362
2722,148605.5202013417
2723,136930.74391001658
2724,117763.27226761554
2725,128558.4648727684
2726,135539.31193995423
2727,169405.42649799498
2728,169420.008710932
2729,141591.17810561578
2730,134213.55951887232
2731,118109.32154596505
2732,125444.81195515237
2733,163628.94979919153
2734,150298.27011306005
